"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2016",3309.273,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2016",193.155,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2016",9910.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2016",533.193,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2016",821.059,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2016",7.277,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Total","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2016",54.08,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Employed","2016",73330.199,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): Total","Labour market status: Unemployed","2016",3514.014,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Employed","2016",1724.727,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2016",11.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2016",8399.656,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2016",188.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2016",19904.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2016",563.103,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2016",13853.173,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2016",658.674,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2016",22130.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2016",1748.371,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2016",1492.912,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2016",69.388,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2016",5248.476,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2016",271.164,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2016",536.714,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2016",,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Male","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2016",40.113,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Employed","2016",46199.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): Total","Labour market status: Unemployed","2016",1857.659,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Employed","2016",2434.523,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): X. No schooling","Labour market status: Unemployed","2016",10.124,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Employed","2016",6494.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 0. Early childhood education","Labour market status: Unemployed","2016",58.91,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Employed","2016",12242.275,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 1. Primary education","Labour market status: Unemployed","2016",181.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Employed","2016",7566.48,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 2. Lower secondary education","Labour market status: Unemployed","2016",290.339,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Employed","2016",10685.314,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 3. Upper secondary education","Labour market status: Unemployed","2016",926.19,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Employed","2016",1816.362,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 5. Short-cycle tertiary education","Labour market status: Unemployed","2016",123.768,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Employed","2016",4662.015,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 6. Bachelor's or equivalent level","Labour market status: Unemployed","2016",262.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Employed","2016",284.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 7. Master's or equivalent level","Labour market status: Unemployed","2016",4.582,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Indonesia","Working-age population by sex, education and labour market status (thousands)","LFS - National Labour Force Survey","Sex: Female","Education (ISCED-11): 8. Doctoral or equivalent level","Labour market status: Employed","2016",13.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
